,Job_Name,Link,Job_Location,Mathematics,Statistics,Linear Algebra,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,Object-oriented programming,SQL/databases,NoSQL,SPSS,Stata,Access,Data Mining/Analytics,Visualisation,Tableau,Power BI,Matplot,Machine Learning,KNN,SVM,K-means,Multivariate Analysis,Regression,Classification,NLP,Deep Learning,Time-series,Simulation,Big Data,AWS Cloud,Google Cloud,Databricks,Azure,IBM Cloud,API,Operations research,DevOps,Git,SDLC,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,Decision Making,Consulting
187,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObpB2KLX_5J6VEZjKeB42eQNFXvQyzLCV8YBiqJbXExROpTPzuVZ6YwnjgZojpqI96SMyt8OQRkTUoxqLEXTtBBtn5gcqKlzgdvpg-ZNCOUodmgrUFeIVSCT1pSY7XoS6YuO47n3avRlRIeRdNohIMPXwz67ahklHuxMCdCMbyRzfCsjTtSZPIoAcwAaV2-D5vxNa3174VkQ-kuoLzMzOQTigVccotulQb8RrjOrtvI51YgQ59Hk7-Du1F4qxBk_GIZEya1qnkNk2OsEcpakaLc101vjmdh4BsIptTC3Ivd5c1M6Nf0-TBybLYJt3xqlgWFN2Ad04crIpJSSQzdApYiHdXVnXa_aBZOlEOggkVS2l30y-g3rt7fdObg1VJGYFTliwZEsd2G2POxT0n5hPUFk=&p=20&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
188,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGfj_xfygYHNVdhgb9tO8CSOSg4LD-h1cOqfqg58ZRtvTHfNm6IQmRt_bcJI77lJ1UDNz6GybclJUxlSDhxgzpYkAikcQm6Soh2IT4o-RS0q2PqzsjoEJFEtOr_zHLolu71ikpi0uORJRjK7_cbfaxyPl6v5qEDcwDt4tUhPl0ML3sah_mkJ4rWasRRhc62cUqJvYFf5fDEehbADrRpZ0s4eUpB5wMVejZqbEy9hf0AomPX_hctzbN6YRjombia3mzPpJjhc7rU0i&p=21&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
189,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDEQcnK0mTaen3BlkHIvMUOQafQe8e1lWpQkGjzCjV4VFdiUVG-YGKw67iLSn2KroPFL20bHApK_JvCWcsfqorh2qy8jdrQ84Vmp0r7R3YBhvYE8FIfnYbh_QwSLTe2hu6ZNL0hcKIAI5YqY3kMwvrGTVqEtqOH9RJD6soG9N25FCwf8s1RXE0WxFomM_GEw4XMFVbXJ2opdd05o6pYR-oVIcD_e9v-vReptk8l3IuBkqqP37uYzoB74wHiKqMlzf-TuN8G7rlcT5M_8dFL_bf7BQ==&p=22&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
190,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsPkeBKRzOOS5V0B238WYBg9apuBKrJjVh3xDhAUB6HbIY-bWDDnjqMDOJn742q2wLeaSCmhBwgtlJbKBiWbsvCV7mxkV8F2gKQiK12IusazZDF6e8SJm31XYoTQWfhtBwb4PrC3jTP87o9q7hvrHHyUiEDcqD5OVRDFRIlILtwWeSkJF6vS2WTc2X-bdeKsgxgQmO1jb-327Rwjwf0ePBER-jEZHmKF1RNhq4QIG8UCvsHC_PgCqp5xeSgHBiBwz_669qfbNFHUD9YGLGOaVysNCBdHzs7t_lCtpMZbMQbTU=&p=23&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
191,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYtCowvE9eju1BmQ-6HzHiZdtYCF8V-NnVEOdHlmG0UmnLRUORe4wgx4_TLddGrXQWZ7i-etEl2ypHqbsPSSuBTYeboA0aT4YR0uXdwe0NCprS4hi629sWQ9Jk7qlaSvaf8HQtWNWFVk0Gm0-tyxu_nnAYRSvYc-W1cXECY8gFLkt1upRRroOXumfIj1THmScdYx8YOJZYC5iXMx0hIc3bfIX1etc5TtBltbiPoSgPCDOcpt5YoQ896DHDQhNuSaG4rM7cxlBE22D5ACvYKlNhDPBbi4-_AzQVw8kJjNzPydESIAkekNcL7Xw==&p=24&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
192,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-oxd8zKT3WiaohzZEudet7w5kBhZ-WeRK-fMrSRLWCMdLfozh7dzJMpjct-cbkFLHZrTd9e8f-F7T0iN2jz--Sy5aA_ndM8q574BJgEvnZF6mQolqSzaNEn224whuY0AiCrqHO-JlpehEqKD7AW-jpQSUOyq7EJO8ieqZtsrWNp3dGk1J-noACJHm3xsex6ExGr26jwX09e0OhBZHBHpALo7So_JfloyzMH6icVGeMjlvreuenUWn93p2xnth9x67CJwUVu3DVEGvdYmDHNu028JHigyJeqN4B6lhDkpKafJovba_F0puqjd8rcEc1-EmY-86yvIG_t5PxHKWee4rmyis3VFWyTWYPcd-vAyo9aj4_ywaEG95kmXMdSDUbXhBvBATYvAKrkPQO_dBT2tZui2zNiuXFKcrA=&p=25&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
193,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEe9SAQI1mEiqs5CQrxaNyN2F8SDuvZL-v3n901WXRTaBSFiWqXxopYMDmLqy40NYWKzEfAZb5x-3jwqiw4DSvuKD9joloJQ91cSSvvmht81bqHZoVxSPqCG5fHtY95cuk8Mv08CuwCr7cbwOQEHRvvLp_w_KEjTFHeQWeRjUzO5eKC3CDSwJO6qOh1SE_NIEeVP8WyCQgiUKJ_pertlvvE2w98AHwS0tnvXoNlq-REfdXgdFfWpejfZKV6zx0SDzVg56i9p_gD5EF_5de61JtPEMi35zic88qsbGgDIeHm7q-6iSOO3OuKuDRA8oe7o-38phYhfBHrmUwtw-BEj5wYmQOhLOceRZ3lZnlVz_m37ucGzYraqMozrD6gQpyLVGd31kDKZIF6XJz76-Oqp8xNyehHfur8vuOA==&p=26&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
194,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYze-F4uPzd7NgtvhEC1AhkjIvd_V7MMHsb0Om7YmAHVMfSJNvJofQbRhYwJp-aRv0QujWSu9GDOHtU_hMK1iffP3a0-vbEsEyRQbUcU05DHQcMQeTuuAwTs_1mCDlA16oPBDPiB8Y_EpDjIoAy4ajxnlXHJO1F6MSt18xkKlAZSXPVhxE-89WeorvX7eMEQjxtZwyLRJvnIdqbK3jEHVWFDl_SUZPzdpoG5f3igAe8BT17qc7bW29fRTA7r5QILAtosFyJbQqP0T7kufJUEPL3lk66XlRA2ElElm-WXdttnb4VHMV_vHKWQPaiTCHv7nIgXjNtOlDKuV6bvPq70Ia7kg1htVjhL7o9K0dDcQg9dkbCawRA697XAJfzWWu83NKj1lIowBH-lISOUsQwrT3Pf8a9yf3JB_HKDi_XLPMwfPX-2CMbnYUAPbAp4skJmb9rhTnv5G4xJTSzKoW8ui6kIm&p=27&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
195,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzf2rtbLfierz_wPots9EHUqdBd5SPtwuLd8SvXMwHslhPNCqfIvMpAyiUD9UbW5oXJHd5nRFa6vSnbRx5wFkPqtFPbdoFJPRaFWQg7wcT-mwdJtcb9EfE6Lo8grG8xyaYNe1ITY02rw3uZoLGl9SoCquN7E9803blvqK7zNKZ70TUgftzUIsDw3G44WSexNSmfzKYIK1ypoGxYQTQeSxSJscMNdRG7YnFp_O-2yXAfahYW5azXNg5TGE4jZ4HlrG3q2MTSqeQ5EIdk2-y0Gh1ZXagh1eM1YlmK47lwWBK0pYi3roSU5cV3MZMe24OnMyA6d7FALZdnLDoJW5fDa1dezQKBWaT8YT7ei21u8_2G9r9DAYgjZmFCdilaZLMgdo1NR4-y7N4DREcBcPR0U5q57iHuLJGkmMtQn_zee1DyX5BKQHX-OcRsji1ICH85nQKoeiDRhxryEoNFVA_uuhJOf&p=0&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
196,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObgJjuQz2qxIaCLrmeRrxfUrfoUFEBJZAjmdHiRhA344rXxCqUBu4U9KXYAWXOtm2ACm2lj3wo9CpwjuyN3WYLKTLH8feFowygsAzyuCtYUweNpe2POMtjzb2hzobq9U1fgcVjhhfU_4P-9J0t8YW9kE3hmx52wtgwrVDE_iQfg2IS1V6LzO5gnQEGnZDD2ce9JwAslBMocqFJ-8ZZFzsJXFR2XHv_SCsJXdfMvhshh2Y12p2DTdLjQmUxOWQYYtEbyJss77WQc58sJh22z-8CIxdvJSCCB__Y_6nu35Gw3zfVlJfNj18SS-q_Be6tA3JpAo_Ndw42LDd0EUcwWWzaTED1YPfJe3KhbpHpdCFzcw1V77vR5eyOEjem2wSO7qkRUp7OiOBz7IHjlXJDukdrOE=&p=1&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
197,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-r1DGFhuB8TlnPr5-9CLtaF700HWMW5nwczbKLCdHkuEUojA-SSKyb62--sPYZakgihiGb8Du6oGtRfUBbbvfgJfZpBDrKMsQzkO-GlK-zO12KqgWAHteMFsAcP6vCgHqrQMdYWscCljXWX21cLkGZ1B0jb_t7I7bptHg0Q6PHLJzFTZc6jg7vKC73R2-IEhztVvDgyHJqBQ4VkvLZCPe6U2AXqo03hcPGLojH9lvwF7vG2pJhd3oSkpcFknBRkCJiF3qTx9bz_kCfc-1yOIeLlemLRadNGvvgNB-jKgfchZ9Q2dBavzkVca7jW2awd5eSUBSoyJgpRLWddZu4OYeio1YjWF67FaGaneoJme_mEDpNl5gnsVe-1iev9gyQsEpTXS2pd6Z9HTteXSQ306K0SJia2wvUm80M=&p=2&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
198,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEQp2kICINATfPFNyMcO1aJ5QpihHFNcsLxHs5Z5TiutTUfmz_9Od4R1FvKVjzOAgaJtOCwJHDcJ-sI-dzpocSZfGthF-02sOwI32MuSnTC4W8pZCxU-glsh9TQ1tNgftt1HZxu-edMFaBtEAncxPyw0_2g3XIxPvjVh931-pPaZoKXq3weUXFFfaBH7Jqycl5joOlaV1hSDiTn5BXns_z77fYloZH1JpHIAYiQkFNLnpXOGM4xIq05yAIyqbYNUkB7IAWN1qiKmHr6Gw7Jw2L6pN751CsMJ82PlKagvmbuIbmpkzZosKOo12r4W3uTK50yXGj-59mrucPlzjl0x1MALGaTktas0bSFFcQ28Bt1xPJxrq0znmsxwDaWPhT5rsKTSgnJVXS_WdD5DSP8MwhwXrStF-ICiatg==&p=3&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
199,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDEXQSEbvvT5DEGNLIxjbpABLYIhNcw-bE7i9q2nz_3XoKBhrhytxo-Wo9IuYTzicXiG4dXVpRPnkBWx0hz4pLIQCI2J6W6dfZTQDuz9TMrwlRKcDznki-XrPkr1oqn-JERs71UxeZbsE4G4LagWyrB4MrR2hXZ0O8WF351v1_vFyboT8SPQWYxdxqmjimjEh_6XzTPeMIGJLLt2AI2HxETql9FewuWxdGK89079wtrlY3q8xdQuEfUM5vwQebNhN-AGk2jo-IsFW9v3LFHHZbthg==&p=4&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
200,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsoVxBNujCvTsUcAECFNoG0iCw7_XwS0NlscwcJvtltxsKenx4btkfD_ttIg9hy7u2AydClDSZwpOYyGlcieDzWUBuTiLguA7dmAD2QLUJ9q1hMPUNrkjHP3AzO4fYG45TIKprtlUWcCZ_0_OFDrC59z0fTvOki5qBDdtryRwrMZxsaTFIhtHZndikcUdRzQWyKcP5iD-YqES_bT4m_DHgZlvhLhQTol3GiF-jN1I0l5EiTM6a3bLZ4czgUl_HsSuhJ1LiMLfCcpICfwpFvQ4OIJosS8JVla0HHiaaKcfsfkQ=&p=5&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
201,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYtFY6HS6CxlHFkcJTQUmQ3xHtjag28FwvUTsr2o3NCXu5ZtiAhQehjmF_D2PwaZbkRQKF9l_328nIY04MIGmEKjx2wpM6CN5-0rNQcAoZaxQ1bDH0L8LAiBwQ25-KtWgNSfEQHxNg7Bg8HrL9qgG7ANy77ffl9bU5y4MAIw_ijkBUDxx3fvoVlFnevdzXQZOcbCN91Zg8xp94sUbQyEmWf-9Uk1DrTptAQGXEcjmOzpfixq6nmiWJ3r9z_tTuh0KEy9vpZGN98ZSkzUAe6fgPnav8poiXKwOnejQYVv5T_zh58V-XbjAirlA==&p=6&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
202,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGXgQrHO1ZszmrGfFJpZoMwIy4vIxtzS5m9d99fgMcQUckDFWLnQgjxDGk1VWR5h1HF32rUt2MnhjlxtOs4qgNRulyxPHHDGhgM_VmtwFr_zJnNvMerwUhL4AEjfOEvmvktjNzuWa8E00oAAaXQKYrcPkIVbmM1lBZ3X9v3SuYnJ168Jy8aUFV6NqB6KAtIX6UqiUEI15ONDqS4A4GoI-_fH4P--gGHBTqmcgql0BPYfCL4tu_RVJlPb_Xh4hkS4zqg==&p=7&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
203,Toronto AI Lab: AI / Machine Learning Scientist,https://www.indeed.ca/rc/clk?jk=f5e803a1df0a05c7&fccid=3baffba98df23da3&vjs=3,Toronto,,1,,1,1,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,1,1,,
204,Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=1aa12056d4d7bd99&fccid=088981af222032de&vjs=3,Toronto,,,,1,,,1,,,,,,1,1,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,
205,Senior Data Analyst,https://www.indeed.ca/rc/clk?jk=8f290b8988d3139d&fccid=935bdcc8ea6ea513&vjs=3,Toronto,1,,,1,,,1,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,1,,,,,1,1,1,1,,
206,Senior Operations Data Analyst,https://www.indeed.ca/rc/clk?jk=1ab877135f16f140&fccid=2525cc4a9a704809&vjs=3,Toronto,1,1,1,1,1,,1,,,1,,,1,,,,,1,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,,,,,1,,,1,1
207,"Manager, Data Science",https://www.indeed.ca/rc/clk?jk=45e18b535b9e820d&fccid=be7195d2ebb48351&vjs=3,Toronto,1,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,1,1,1,1,,
208,Senior Investment Data Analyst,https://www.indeed.ca/rc/clk?jk=afefc24862c31d48&fccid=935bdcc8ea6ea513&vjs=3,Toronto,,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,1
209,Machine Learning Developer,https://www.indeed.ca/rc/clk?jk=989e759218c75e3c&fccid=d7c18b5ea9a454df&vjs=3,Toronto,1,,,,,,1,,,1,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,1,,,,
210,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=bfbf1f3a69088af4&fccid=0c9f79145598f529&vjs=3,Toronto,,,,1,,,1,1,,,,,,1,,,,1,,,,,1,,,,,,,1,1,,,1,1,,,,,1,,,,1,1,,,,,,,1,,1,,
211,"Assistant Professor, Teaching Stream ?€? Computer and Data Science",https://www.indeed.ca/rc/clk?jk=3c818cb0a6272246&fccid=986361104086c3ae&vjs=3,Toronto,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,
212,Sr. Business Data Analyst,https://www.indeed.ca/rc/clk?jk=b188b48d608acc6d&fccid=fd5fe36fc41af604&vjs=3,Toronto,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,,,1
213,Machine Learning Engineer,https://www.indeed.ca/company/1000ml-Inc./jobs/Machine-Learning-Engineer-4cc7d1d63ce4133b?fccid=a7bb3c4ea5d591f5&vjs=3,Toronto,,1,,1,,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,1,,,1,,,,,,,,,,1,1,1,,,,,,,,,,
214,"Director, Merchandise Analytics",https://www.indeed.ca/rc/clk?jk=a224212d87029706&fccid=822bc5d9a49270ea&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,
215,"Applied Scientist, Alexa Speech",https://www.indeed.ca/rc/clk?jk=e5c26c9ecadbb369&fccid=fe2d21eef233e94a&vjs=3,Toronto,1,,,1,,1,,1,,,,,,,,,1,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,1,1,,1,,,,,,1,,1,,
216,"Manager, Performance Analytics",https://www.indeed.ca/rc/clk?jk=a1bc4327f5f69a15&fccid=b5583ca8df6a68c3&vjs=3,Toronto,,,,1,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,,
217,Material Cost Competitiveness Analyst,https://www.indeed.ca/rc/clk?jk=3fa1510847014f54&fccid=e7e593a18b26fee3&vjs=3,Toronto,1,1,,1,,,,,,1,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,
218,Data Science Manager - Canada,https://www.indeed.ca/rc/clk?jk=70438459f8d0b1ec&fccid=105ecfd0283f415f&vjs=3,Toronto,1,1,,,,,1,1,1,1,,,1,,,,,1,,,,,1,,,,,,,1,1,,,1,1,1,,1,,,,,1,1,,1,,,,,,1,1,1,,1
219,"Applied Scientist, Alexa AI",https://www.indeed.ca/rc/clk?jk=045329dc293bf475&fccid=fe2d21eef233e94a&vjs=3,Toronto,1,1,,1,1,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,
220,Senior Data Scientist,https://www.indeed.ca/rc/clk?jk=fc6a7c17998e5e41&fccid=d8ca090bd1ad5f9d&vjs=3,Toronto,1,,,1,,,,,,,,,1,,,,,1,,,,,1,,,,,1,,,1,,,1,,,,,,,,,,1,,1,,,,,,,,,,
221,Deep Learning / Computer Vision Engineer,https://www.indeed.ca/rc/clk?jk=0ccdfb4101fd9f19&fccid=50f7dae6edfd9634&vjs=3,Toronto,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
222,"Technical Product Director, Data Analytics",https://www.indeed.ca/rc/clk?jk=1c2669b60e251aeb&fccid=9579d885a2b359cc&vjs=3,Toronto,,,,1,1,,1,,1,,,,,,,,,1,1,,,,1,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,
